max_depth,min_samples_split,min_samples_leaf,class_weight_factor,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f1_mean,test_f1_std,n_leaves_mean,n_leaves_std
5,60,50,0.6,0.9089031670612087,0.01639659141644028,0.9201604573554458,0.025827137664653124,0.9141903225296917,0.010748837093416543,27.2,2.588435821108957
5,60,50,0.7,0.907466698127682,0.014763983945792406,0.9246682049910747,0.025674574464111415,0.9156972602156925,0.010146993084846135,25.8,1.0954451150103324
5,60,50,0.8,0.900024989381006,0.011168229587608451,0.9436728247496546,0.01827864652984895,0.9212277555740993,0.010231906448840825,26.2,1.3038404810405297
5,60,50,0.9,0.8963480768885794,0.012335385751782892,0.9518110663653623,0.016927259737208336,0.9231397505002891,0.00965408587582611,26.0,1.2247448713915892
5,60,50,1.0,0.8933534088068965,0.021283243745025864,0.9552806364390832,0.021236698581870755,0.9229675131106732,0.009933513646567253,25.4,3.209361307176242
5,60,60,0.6,0.9084964480506832,0.016571349461368113,0.9190165876011219,0.027165367160476624,0.9134146018056691,0.012194168376848388,26.6,2.6076809620810595
5,60,60,0.7,0.9052509157399017,0.015481770097339378,0.9286353048678851,0.027413500200658372,0.9164596291420957,0.01043818085057568,25.8,0.8366600265340757
5,60,60,0.8,0.9004532651668373,0.011245649054844098,0.9425431437986381,0.019222432028967444,0.9208998862645215,0.010375581020358873,26.0,1.9999999999999998
5,60,60,0.9,0.8968962020748069,0.012171280858008636,0.9507636996830506,0.01789833135702962,0.9229299294964621,0.009942163099943672,25.4,2.3021728866442674
5,60,60,1.0,0.893220252590401,0.021078165975992404,0.9559534393295867,0.02130770672966224,0.9232150677589498,0.010033334199627097,24.6,3.5777087639996643
5,60,70,0.6,0.9085399023396358,0.01642090670842494,0.9189526690398415,0.02720833266896402,0.9134108762603912,0.012435668857096191,26.2,2.16794833886788
5,60,70,0.7,0.9047723162319332,0.015282871419138725,0.9287119874212522,0.02655138453862639,0.9162760055944068,0.010507769198517,24.8,1.6431676725154984
5,60,70,0.8,0.8998700314175361,0.011198164437183621,0.943068146828082,0.018784129066902806,0.9208582516216441,0.010668621726769757,25.0,1.8708286933869707
