seed,model_id,model_file,max_depth,min_samples_split,min_samples_leaf,class_weight_factor,train_precision,train_recall,train_f1,test_precision,test_recall,test_f1,n_nodes,n_leaves
0,112,dt_seed0_d4_s100_l60_w0.8.pkl,4,100,60,0.8,0.8115053482911557,0.9292564156185582,0.8663983399022325,0.8438794573958248,0.9080499956297526,0.8747894914112496,31,16
0,113,dt_seed0_d4_s100_l60_w0.9.pkl,4,100,60,0.9,0.8039270687237027,0.9418337167269142,0.8674334140435835,0.8329107906829346,0.9188882090726335,0.8737896355400407,31,16
0,114,dt_seed0_d4_s100_l60_w1.0.pkl,4,100,60,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,115,dt_seed0_d4_s100_l70_w0.6.pkl,4,100,70,0.6,0.841314359943316,0.851342873360619,0.8462989086049447,0.8780062063615206,0.7913643912245433,0.8324369052544477,31,16
0,116,dt_seed0_d4_s100_l70_w0.7.pkl,4,100,70,0.7,0.8102197373553504,0.9308099064917994,0.8663385607830052,0.842962482780974,0.9092736648894327,0.874863342023379,31,16
0,117,dt_seed0_d4_s100_l70_w0.8.pkl,4,100,70,0.8,0.8115053482911557,0.9292564156185582,0.8663983399022325,0.8438794573958248,0.9080499956297526,0.8747894914112496,31,16
0,118,dt_seed0_d4_s100_l70_w0.9.pkl,4,100,70,0.9,0.8039270687237027,0.9418337167269142,0.8674334140435835,0.8329107906829346,0.9188882090726335,0.8737896355400407,31,16
0,119,dt_seed0_d4_s100_l70_w1.0.pkl,4,100,70,1.0,0.801241134751773,0.9450303229468527,0.8672158787164339,0.8314377598242999,0.9264924394720742,0.8763952046300124,31,16
0,120,dt_seed0_d5_s60_l40_w0.6.pkl,5,60,40,0.6,0.8748322147651006,0.7788366743345383,0.8240481722061543,0.872810442932054,0.6837689013198147,0.7668104293275828,63,32
0,121,dt_seed0_d5_s60_l40_w0.7.pkl,5,60,40,0.7,0.8167829949238579,0.9229528276521376,0.8666283293827229,0.8454110267414988,0.8952888733502317,0.8696353525491362,63,32
0,122,dt_seed0_d5_s60_l40_w0.8.pkl,5,60,40,0.8,0.8172845386467678,0.9227138290562543,0.8668051189941626,0.8456519943843422,0.8950266585088716,0.8696390658174098,63,32
0,123,dt_seed0_d5_s60_l40_w0.9.pkl,5,60,40,0.9,0.8161597107600409,0.9306605323693723,0.8696574634990648,0.8414574502771438,0.9022812691198322,0.8708085537137796,63,32
0,124,dt_seed0_d5_s60_l40_w1.0.pkl,5,60,40,1.0,0.8125064840751115,0.9358886266543184,0.8698440905746296,0.8392627173213136,0.9113713836203129,0.8738319715063901,63,32
0,125,dt_seed0_d5_s60_l50_w0.6.pkl,5,60,50,0.6,0.8748322147651006,0.7788366743345383,0.8240481722061543,0.872810442932054,0.6837689013198147,0.7668104293275828,63,32
0,126,dt_seed0_d5_s60_l50_w0.7.pkl,5,60,50,0.7,0.8167829949238579,0.9229528276521376,0.8666283293827229,0.8454110267414988,0.8952888733502317,0.8696353525491362,63,32
0,127,dt_seed0_d5_s60_l50_w0.8.pkl,5,60,50,0.8,0.8172845386467678,0.9227138290562543,0.8668051189941626,0.8456519943843422,0.8950266585088716,0.8696390658174098,63,32
0,128,dt_seed0_d5_s60_l50_w0.9.pkl,5,60,50,0.9,0.8156662743559566,0.9317061512263616,0.8698332124728064,0.8409146391081455,0.9032427235381523,0.8709650231774125,63,32
0,129,dt_seed0_d5_s60_l50_w1.0.pkl,5,60,50,1.0,0.812503242542153,0.9357392525318914,0.869777709898227,0.8393173402028659,0.9112839786731929,0.873821397142019,63,32
0,130,dt_seed0_d5_s60_l60_w0.6.pkl,5,60,60,0.6,0.875184985873806,0.7773728079347534,0.8233842259314927,0.8736300603891747,0.6828074469014946,0.7665211205416278,59,30
0,131,dt_seed0_d5_s60_l60_w0.7.pkl,5,60,60,0.7,0.8159261700725116,0.9244465688764079,0.8668029916804393,0.8449056914586937,0.8965999475570318,0.86998558222373,61,31
0,132,dt_seed0_d5_s60_l60_w0.8.pkl,5,60,60,0.8,0.8164256307399979,0.9242075702805246,0.8669796118545505,0.8451458711059832,0.8963377327156717,0.8699893955461294,61,31
0,133,dt_seed0_d5_s60_l60_w0.9.pkl,5,60,60,0.9,0.8151804837277333,0.9323932721895258,0.8698560459315208,0.8404030554201203,0.9039419631151123,0.8710152861414073,61,31
0,134,dt_seed0_d5_s60_l60_w1.0.pkl,5,60,60,1.0,0.812352468159062,0.9355898784094644,0.8696267910696435,0.8388160540497064,0.9115461935145529,0.8736701013655023,61,31
0,135,dt_seed0_d5_s60_l70_w0.6.pkl,5,60,70,0.6,0.875184985873806,0.7773728079347534,0.8233842259314927,0.8736300603891747,0.6828074469014946,0.7665211205416278,59,30
0,136,dt_seed0_d5_s60_l70_w0.7.pkl,5,60,70,0.7,0.8159261700725116,0.9244465688764079,0.8668029916804393,0.8449056914586937,0.8965999475570318,0.86998558222373,59,30
0,137,dt_seed0_d5_s60_l70_w0.8.pkl,5,60,70,0.8,0.8164256307399979,0.9242075702805246,0.8669796118545505,0.8451458711059832,0.8963377327156717,0.8699893955461294,57,29
0,138,dt_seed0_d5_s60_l70_w0.9.pkl,5,60,70,0.9,0.81567242281528,0.9313476533325367,0.8696804430000139,0.8409442409442409,0.9029805086967923,0.8708589732782601,59,30
