max_bins,interactions,greedy_ratio,smoothing_rounds,min_samples_leaf,max_leaves,outer_bags,learning_rate,random_state,threshold,train_precision,train_recall,train_fbeta,train_auc,test_precision,test_recall,test_fbeta,test_auc,train_time_sec
1024,20,0.0,0,2,5,8,0.01,42,0.7,0.9397367425038899,0.9048062517714702,0.9307536914009621,0.9111713525503664,0.8964270523181624,0.8861557868180385,0.8938369781312128,0.8881237043519723,65.27227425575256
1024,20,0.0,0,2,5,8,0.01,42,0.8,0.9578159155388122,0.8338664615135442,0.9234977578475336,0.9111713525503664,0.9226282585406499,0.8147797750446757,0.8930752390828436,0.8881237043519723,65.27227425575256
1024,20,10.0,0,2,3,8,0.01,42,0.3,0.8683595410114747,0.9927926468801879,0.8964489739957041,0.9041443004202041,0.8133149123564459,0.9901187848207715,0.8513195950831526,0.8899021641905849,66.84414339065552
1024,20,10.0,0,2,3,8,0.01,42,0.4,0.8836786623046166,0.9843300805765882,0.9068611450474229,0.9041443004202041,0.8315770673334524,0.9788710186061179,0.8640823996102721,0.8899021641905849,66.84414339065552
1024,20,10.0,0,2,3,8,0.01,42,0.5,0.8998231952751758,0.9685386889095842,0.9160714627654483,0.9041443004202041,0.8522112334390745,0.9601597813518343,0.8768569851441188,0.8899021641905849,66.84414339065552
1024,20,10.0,0,2,3,8,0.01,42,0.6,0.9164567920667401,0.9429890270073288,0.9229488868853597,0.9041443004202041,0.8748645186717903,0.9333543571954168,0.8887887887887888,0.8899021641905849,66.84414339065552
1024,20,10.0,0,2,3,8,0.01,42,0.7,0.9372238818529894,0.9019314086731182,0.9281443363403404,0.9041443004202041,0.8988095238095238,0.8888888888888888,0.8963086625857911,0.8899021641905849,66.84414339065552
1024,20,10.0,0,2,3,8,0.01,42,0.8,0.9555007904770761,0.8320443778596591,0.9213248893123354,0.9041443004202041,0.9221905440722262,0.8160412067696836,0.8931457991773808,0.8899021641905849,66.84414339065552
1024,20,10.0,0,2,4,8,0.01,42,0.3,0.8687491146054682,0.9932380451066931,0.896851149399022,0.9074654294545246,0.8138831258644537,0.9896983075791023,0.8517086188570007,0.8899100760437426,68.22986030578613
1024,20,10.0,0,2,4,8,0.01,42,0.4,0.8840532286212914,0.9845325343159088,0.9071999552276396,0.9074654294545246,0.832245955849495,0.9788710186061179,0.8646239554317549,0.8899100760437426,68.22986030578613
1024,20,10.0,0,2,4,8,0.01,42,0.5,0.8997183098591549,0.9699558650848281,0.9163064682706653,0.9074654294545246,0.8519243313763861,0.9610007358351729,0.8768042967438737,0.8899100760437426,68.22986030578613
1024,20,10.0,0,2,4,8,0.01,42,0.6,0.9180934388160743,0.9444871846783011,0.9245526070671239,0.9074654294545246,0.8749631377174875,0.935666982024598,0.8893884892086331,0.8899100760437426,68.22986030578613
1024,20,10.0,0,2,4,8,0.01,42,0.7,0.937728475986386,0.9036320200834109,0.928965388057527,0.9074654294545246,0.897792400764169,0.8892042468201409,0.8956298472696471,0.8899100760437426,68.22986030578613
1024,20,10.0,0,2,4,8,0.01,42,0.8,0.9568656646968499,0.8326517390776208,0.9224627116743299,0.9074654294545246,0.9220563847429519,0.8182487122884474,0.8937110709262608,0.8899100760437426,68.22986030578613
1024,20,10.0,0,2,5,8,0.01,42,0.3,0.8690999291282778,0.9930760821152367,0.8970984939235715,0.9091454795942746,0.8138992134151612,0.9898034268895196,0.8517412935323383,0.8892725973523985,67.90570425987244
1024,20,10.0,0,2,5,8,0.01,42,0.4,0.8843287651314116,0.9850184232902782,0.9075207043199285,0.9091454795942746,0.8316362986780993,0.9787658992957006,0.8641098814412658,0.8892725973523985,67.90570425987244
1024,20,10.0,0,2,5,8,0.01,42,0.5,0.9004281850961539,0.9706846985463822,0.9170212969426886,0.9091454795942746,0.8516273430942833,0.9599495427309996,0.8763495033827552,0.8892725973523985,67.90570425987244
1024,20,10.0,0,2,5,8,0.01,42,0.6,0.9188103210557416,0.9444062031825727,0.9250783326061953,0.9091454795942746,0.8754427390791027,0.9353516240933459,0.8896887889013874,0.8892725973523985,67.90570425987244
1024,20,10.0,0,2,5,8,0.01,42,0.7,0.9385585206976256,0.9042798720492368,0.9297475073374826,0.9091454795942746,0.8974086661002549,0.888258173026385,0.8951034135748523,0.8892725973523985,67.90570425987244
1024,20,10.0,0,2,5,8,0.01,42,0.8,0.9575853408985211,0.8337044985220877,0.9232873333856485,0.9091454795942746,0.9221656201871816,0.8182487122884474,0.8937880353657136,0.8892725973523985,67.90570425987244
